line,bus_from,bus_to,angle_max_deg,angle_min_deg,b_pu,g_pu,r_pu,rating_MVA,transformer,x_pu
272,8229,8304,60.00014031,-60.00014031,0.002397471,0,0.002803996,219,FALSE,0.017238804
273,2545,2546,60.00014031,-60.00014031,0.000230281,0,0.000199814,250,FALSE,0.001519629
274,2041,2547,60.00014031,-60.00014031,7.89E-06,0,0.000403378,161,FALSE,0.000572621
275,2571,2562,60.00014031,-60.00014031,0.000704957,0,0.028667366,41,FALSE,0.056183018
276,2570,2551,60.00014031,-60.00014031,0.001686979,0,0.051424097,57,FALSE,0.105682627
277,2563,2572,60.00014031,-60.00014031,6.88378E-05,0,0.007985889,24,FALSE,0.006125622
278,2562,2563,60.00014031,-60.00014031,0.000104937,0,0.005259896,35,FALSE,0.007330506
279,2551,2571,60.00014031,-60.00014031,0.000462516,0,0.016002896,57,FALSE,0.037152671
280,2547,2570,60.00014031,-60.00014031,0.000400136,0,0.03256142,30,FALSE,0.035813581
281,2041,7752,60.00014031,-60.00014031,0.00065224,0,0.025489169,69.7,FALSE,0.048173633
282,2547,8228,60.00014031,-60.00014031,0.000187948,0,0.007100709,188.6,FALSE,0.013005516
283,2548,2554,60.00014031,-60.00014031,0.000220116,0,0.011635097,52.5,FALSE,0.017031099
284,2554,7752,60.00014031,-60.00014031,0.000337616,0,0.013878227,49.2,FALSE,0.027477616
285,2549,8667,60.00014031,-60.00014031,0.000437356,0,0.01184527,64,FALSE,0.033973701
286,8668,189,60.00014031,-60.00014031,0.000951757,0,0.002332785,156.2,FALSE,0.007781943
287,2550,8667,60.00014031,-60.00014031,0.00046432,0,0.012575573,172.8,FALSE,0.036068314
287,2550,8667,60.00014031,-60.00014031,0.00046432,0,0.012575573,172.8,FALSE,0.036068314
288,8667,2551,60.00014031,-60.00014031,0.000474073,0,0.012839697,64,FALSE,0.036825859
289,2549,2553,60.00014031,-60.00014031,3.6562E-05,0,0.00138132,41,FALSE,0.002529997
290,2553,2552,60.00014031,-60.00014031,0.000234302,0,0.012384948,38.5,FALSE,0.01812871
291,2553,2554,60.00014031,-60.00014031,0.000141618,0,0.003030151,64,FALSE,0.006929825
292,2555,2556,60.00014031,-60.00014031,0.0001086,0,0.000375446,118,FALSE,0.00102217
293,8088,2557,60.00014031,-60.00014031,0.000154623,0,0.011614277,30,FALSE,0.011859261
294,2557,7752,60.00014031,-60.00014031,9.74766E-05,0,0.010621545,24,FALSE,0.007678216
294,2557,7752,60.00014031,-60.00014031,9.74766E-05,0,0.010621545,24,FALSE,0.007678216
295,8088,7752,60.00014031,-60.00014031,0.000233264,0,0.009485901,41,FALSE,0.018590568
296,2557,7752,60.00014031,-60.00014031,9.26415E-05,0,0.006824131,30,FALSE,0.006844076
296,2557,7752,60.00014031,-60.00014031,9.26415E-05,0,0.006824131,30,FALSE,0.006844076
297,8088,2558,60.00014031,-60.00014031,3.30835E-05,0,0.001620755,35,FALSE,0.002211215
298,2559,2561,60.00014031,-60.00014031,0.000345143,0,0.014187633,41,FALSE,0.028090213
299,2561,7752,60.00014031,-60.00014031,0.0007568,0,0.030775509,41,FALSE,0.060314687
300,2582,8471,60.00014031,-60.00014031,0.001132457,0,0.040937024,41,FALSE,0.071993654
301,2559,8471,60.00014031,-60.00014031,0.001065949,0,0.038532967,41,FALSE,0.067765635
302,2560,7753,60.00014031,-60.00014031,0.000582249,0,0.000518108,250,FALSE,0.004038097
303,2561,2562,60.00014031,-60.00014031,0.000448042,0,0.024881964,35,FALSE,0.038116438
304,2563,2565,60.00014031,-60.00014031,0.00103568,0,0.074612335,30,FALSE,0.07329642
305,2565,2564,60.00014031,-60.00014031,3.37E-06,0,0.000165146,35,FALSE,0.00022531
306,2565,2621,60.00014031,-60.00014031,3.08441E-05,0,0.003424311,24,FALSE,0.002519358
307,2621,2573,60.00014031,-60.00014031,0.000228654,0,0.024915315,24,FALSE,0.01801108
308,2573,2566,60.00014031,-60.00014031,0.000769751,0,0.030081287,41,FALSE,0.056852725
309,2566,8494,60.00014031,-60.00014031,2.41209E-05,0,0.000911293,41,FALSE,0.001669106
310,2566,2564,60.00014031,-60.00014031,0.001046972,0,0.116230408,24,FALSE,0.085517495
311,8495,1713,60.00014031,-60.00014031,0.000888865,0,0.000713327,261,FALSE,0.005789663
312,8150,2567,60.00014031,-60.00014031,0.00039088,0,0.000339167,250,FALSE,0.002579433
313,2567,1713,60.00014031,-60.00014031,0.000325696,0,0.001061016,118,FALSE,0.002727436
314,2567,7924,60.00014031,-60.00014031,0.001210434,0,0.000596161,381,FALSE,0.003992255
315,8710,181,60.00014031,-60.00014031,0.000113419,0,0.000353662,128,FALSE,0.001073929
316,2596,8710,60.00014031,-60.00014031,0.000463371,0,0.00052088,205,FALSE,0.002650386
317,7853,2596,60.00014031,-60.00014031,0.002228046,0,0.001136673,381,FALSE,0.007880959
318,8327,7853,60.00014031,-60.00014031,0.001218492,0,0.001751229,191,FALSE,0.008651327
319,7924,8327,60.00014031,-60.00014031,0.000383389,0,0.000341155,250,FALSE,0.002658935
320,8149,2568,60.00014031,-60.00014031,0.000263963,0,0.008235206,57,FALSE,0.017308187
321,2568,7923,60.00014031,-60.00014031,0.000140448,0,0.006202258,35,FALSE,0.007698892
322,2568,2582,60.00014031,-60.00014031,5.79E-06,0,0.000209462,41,FALSE,0.000368362
323,2569,8295,60.00014031,-60.00014031,0.00211453,0,0.05726167,64,FALSE,0.164243772
324,1524,2570,60.00014031,-60.00014031,0.00012038,0,0.004455184,41,FALSE,0.008007608
325,1524,2569,60.00014031,-60.00014031,0.000464221,0,0.016061902,57,FALSE,0.037289661
326,2571,2572,60.00014031,-60.00014031,0.000854603,0,0.099140048,24,FALSE,0.076048158
327,8326,2568,60.00014031,-60.00014031,0.000233896,0,0.017229178,30,FALSE,0.017279554
328,2574,2571,60.00014031,-60.00014031,0.001952353,0,0.108409901,35,FALSE,0.166084199
329,2575,8039,60.00014031,-60.00014031,0.001622279,0,0.005165628,118,FALSE,0.012985023
330,8039,8851,60.00014031,-60.00014031,0.00127224,0,0.004144539,118,FALSE,0.010653931
331,8850,7852,60.00014031,-60.00014031,0.003806377,0,0.456066575,24,FALSE,0.361137798
332,186,2579,60.00014031,-60.00014031,0.000292698,0,0.012031789,41,FALSE,0.023821825
333,2579,201,60.00014031,-60.00014031,1.81497E-05,0,0.000553297,102.6,FALSE,0.00113705
334,186,8545,60.00014031,-60.00014031,0.001052137,0,0.032073697,57,FALSE,0.065913776
335,8546,8296,60.00014031,-60.00014031,0.002907857,0,0.003664493,205,FALSE,0.020830567
336,8250,206,60.00014031,-60.00014031,4.12416E-05,0,0.002020414,35,FALSE,0.002756475
337,7798,2586,60.00014031,-60.00014031,0.001909143,0,0.045454907,64,FALSE,0.115140839
338,2586,8038,60.00014031,-60.00014031,0.000491578,0,0.027013675,35,FALSE,0.040970937
339,8546,2581,60.00014031,-60.00014031,0.001679107,0,0.002875702,175,FALSE,0.012814038
340,2581,2576,60.00014031,-60.00014031,0.000228208,0,0.000764993,118,FALSE,0.002021731
341,2576,1722,60.00014031,-60.00014031,1.01736E-05,0,3.31423E-05,118,FALSE,8.51952E-05
342,2576,2577,60.00014031,-60.00014031,0.001254101,0,0.000617668,381,FALSE,0.00413628
343,2577,2043,60.00014031,-60.00014031,2.1867E-05,0,7.33018E-05,118,FALSE,0.000193723
344,2577,2578,60.00014031,-60.00014031,0.003359677,0,0.010735445,128,FALSE,0.033385588
345,2579,2499,60.00014031,-60.00014031,0.000399441,0,0.010818408,64,FALSE,0.03102852
346,7925,2580,60.00014031,-60.00014031,0.001494058,0,0.059239303,41,FALSE,0.113451595
347,2581,7926,60.00014031,-60.00014031,0.000344265,0,0.001121509,118,FALSE,0.002882938
348,8515,7799,60.00014031,-60.00014031,0.002778624,0,0.00914401,118,FALSE,0.023738867
349,7926,8515,60.00014031,-60.00014031,0.000772857,0,0.000539244,293,FALSE,0.005450357
350,7799,2578,60.00014031,-60.00014031,0.001943691,0,0.006396467,118,FALSE,0.016605833
351,2578,8251,60.00014031,-60.00014031,0.000394439,0,0.001284959,118,FALSE,0.003303102
352,8251,1718,60.00014031,-60.00014031,0.002601473,0,0.009216421,118,FALSE,0.025700885
353,8514,2583,60.00014031,-60.00014031,0.00163496,0,0.117780073,30,FALSE,0.115707269
354,2585,2584,60.00014031,-60.00014031,0.000369706,0,0.010013066,83.2,FALSE,0.028718691
355,2584,2580,60.00014031,-60.00014031,0.000243052,0,0.02648414,43.2,FALSE,0.019145176
356,2583,2585,60.00014031,-60.00014031,0.000239693,0,0.018590659,90,FALSE,0.019559198
357,2580,186,60.00014031,-60.00014031,0.000206101,0,0.015181726,30,FALSE,0.01522611
358,2582,8326,60.00014031,-60.00014031,0.000448448,0,0.036492772,30,FALSE,0.040137633
359,2583,201,60.00014031,-60.00014031,0.000240381,0,0.018643998,69,FALSE,0.019615316
360,2584,201,60.00014031,-60.00014031,0.000262112,0,0.013854908,38.5,FALSE,0.020280398
361,2579,8295,60.00014031,-60.00014031,0.000260542,0,0.006707842,64,FALSE,0.018325063
362,2585,8303,60.00014031,-60.00014031,0.000328218,0,0.026709084,168,FALSE,0.029376685
363,2586,2587,60.00014031,-60.00014031,0.00107319,0,0.042553367,41,FALSE,0.081494264
364,1715,2589,60.00014031,-60.00014031,9.72307E-05,0,0.00033614,118,FALSE,0.000915158
365,2589,1714,60.00014031,-60.00014031,0.002003213,0,0.006592344,118,FALSE,0.017114356
366,1717,1716,60.00014031,-60.00014031,9.44922E-05,0,0.000294646,128,FALSE,0.000894721
367,1716,2588,60.00014031,-60.00014031,0.000527651,0,0.001161986,142,FALSE,0.003497379
368,2589,2591,60.00014031,-60.00014031,0.00127381,0,0.004056054,118,FALSE,0.010195832
369,2591,2590,60.00014031,-60.00014031,4.87097E-05,0,0.000116652,142,FALSE,0.000380465
370,2591,2592,60.00014031,-60.00014031,0.000104818,0,0.000160789,175,FALSE,0.000643444
371,2593,2594,60.00014031,-60.00014031,0.003100358,0,0.004770509,185,FALSE,0.023279128
372,207,2609,60.00014031,-60.00014031,0.001158325,0,0.035310543,57,FALSE,0.07256595
373,2609,2607,60.00014031,-60.00014031,0.001775676,0,0.072984319,41,FALSE,0.144509725
374,2607,8386,60.00014031,-60.00014031,1.09339E-05,0,0.000859831,30,FALSE,0.000916096
375,207,2595,60.00014031,-60.00014031,0.002110605,0,0.252985521,24,FALSE,0.200244911
376,2596,2597,60.00014031,-60.00014031,0.006424976,0,0.020527686,192,FALSE,0.063841458
377,2597,8387,60.00014031,-60.00014031,0.00037791,0,0.000926272,142,FALSE,0.00308995
378,2597,2612,60.00014031,-60.00014031,0.000395059,0,0.000342792,250,FALSE,0.002607005
379,2612,8531,60.00014031,-60.00014031,0.001672985,0,0.002865216,175,FALSE,0.012767316
380,8531,2604,60.00014031,-60.00014031,0.000196784,0,0.000241945,205,FALSE,0.001342416
381,2606,2605,60.00014031,-60.00014031,0.001645166,0,0.001789826,219,FALSE,0.010263705
382,2605,2599,60.00014031,-60.00014031,0.001165101,0,0.000573834,381,FALSE,0.003842739
383,2604,2606,60.00014031,-60.00014031,0.002571733,0,0.001965306,261,FALSE,0.015223788
384,2599,2598,60.00014031,-60.00014031,0.000105776,0,0.000224541,159,FALSE,0.000927068
385,2598,1710,60.00014031,-60.00014031,7.13412E-05,0,0.000119305,175,FALSE,0.000519259
386,2598,2600,60.00014031,-60.00014031,0.001038051,0,0.001129331,219,FALSE,0.006476106
387,2600,1711,60.00014031,-60.00014031,0.000186379,0,0.00059347,118,FALSE,0.00149182
388,2599,1709,60.00014031,-60.00014031,0.000145673,0,0.00048832,118,FALSE,0.001290537
389,2600,2601,60.00014031,-60.00014031,0.001868508,0,0.001662657,250,FALSE,0.012958679
390,2601,2611,60.00014031,-60.00014031,0.001780413,0,0.001544851,250,FALSE,0.011748948
391,1710,2602,60.00014031,-60.00014031,0.000981446,0,0.002913208,128,FALSE,0.008437761
392,2602,1711,60.00014031,-60.00014031,0.000125607,0,0.000391667,128,FALSE,0.001189334
393,2601,1712,60.00014031,-60.00014031,0.000104297,0,0.000221403,318,FALSE,0.000914111
394,2602,2603,60.00014031,-60.00014031,0.003390803,0,0.001962109,381,FALSE,0.01538467
395,2603,2611,60.00014031,-60.00014031,0.00109225,0,0.000346335,501,FALSE,0.003811943
396,2603,2604,60.00014031,-60.00014031,0.002568031,0,0.001962477,261,FALSE,0.015201871
397,1708,1706,60.00014031,-60.00014031,0.000404954,0,0.000351378,250,FALSE,0.002672303
398,1706,2044,60.00014031,-60.00014031,0.000542501,0,0.000414584,261,FALSE,0.003211455
399,1708,1707,60.00014031,-60.00014031,6.596E-05,0,0.000145256,142,FALSE,0.000437196
400,2044,2605,60.00014031,-60.00014031,0.002358685,0,0.001084377,381,FALSE,0.006792499
401,1706,2606,60.00014031,-60.00014031,0.004158162,0,0.011941675,128,FALSE,0.033498141
402,2607,8530,60.00014031,-60.00014031,0.000796135,0,0.031112318,41,FALSE,0.058801379
403,1713,7704,60.00014031,-60.00014031,9.83391E-05,0,0.000339972,118,FALSE,0.000925591
404,7704,8533,60.00014031,-60.00014031,4.8036E-05,0,8.2269E-05,175,FALSE,0.000366587
405,7703,2595,60.00014031,-60.00014031,0.00022576,0,0.011933432,35,FALSE,0.017467795
406,2595,199,60.00014031,-60.00014031,0.000170681,0,0.008361626,35,FALSE,0.011407869
407,199,2608,60.00014031,-60.00014031,0.000243347,0,0.009509969,41,FALSE,0.017973403
408,2610,8532,60.00014031,-60.00014031,0.000304044,0,0.024741856,30,FALSE,0.027212966
409,2608,2610,60.00014031,-60.00014031,0.000459629,0,0.015903019,57,FALSE,0.036920793
410,2608,2609,60.00014031,-60.00014031,0.000577851,0,0.031754584,35,FALSE,0.048161439
411,2610,8709,60.00014031,-60.00014031,0.000275842,0,0.022446976,30,FALSE,0.024688873
412,8487,2611,60.00014031,-60.00014031,0.004592673,0,0.011372725,426,FALSE,0.038318559
412,8487,2611,60.00014031,-60.00014031,0.004592673,0,0.011372725,426,FALSE,0.038318559
412,8487,2611,60.00014031,-60.00014031,0.004592673,0,0.011372725,426,FALSE,0.038318559
413,2612,2620,60.00014031,-60.00014031,0.002705984,0,0.001380496,381,FALSE,0.009571481
414,2620,2493,60.00014031,-60.00014031,0.003387019,0,0.005211563,185,FALSE,0.025431446
415,2613,198,60.00014031,-60.00014031,4.29207E-05,0,3.81926E-05,250,FALSE,0.00029767
416,2493,2613,60.00014031,-60.00014031,0.000403446,0,0.000359002,250,FALSE,0.002798035
417,2613,185,60.00014031,-60.00014031,0.012394748,0,0.011189041,261,FALSE,0.101791142
418,191,190,60.00014031,-60.00014031,0.004126948,0,0.008985578,159,FALSE,0.038030783
419,7670,196,60.00014031,-60.00014031,0.004523089,0,0.007173045,185,FALSE,0.036039707
420,196,1528,60.00014031,-60.00014031,0.000102858,0,0.000157784,175,FALSE,0.000631416
421,7669,2614,60.00014031,-60.00014031,0.00068096,0,0.054848185,30,FALSE,0.059741362
422,2614,193,60.00014031,-60.00014031,0.000344622,0,0.019138627,35,FALSE,0.029318228
423,2614,2615,60.00014031,-60.00014031,0.000348107,0,0.012044428,57,FALSE,0.027962565
424,2615,1720,60.00014031,-60.00014031,0.000306248,0,0.02492121,30,FALSE,0.027410234
425,2615,183,60.00014031,-60.00014031,0.000701308,0,0.025954487,41,FALSE,0.046650109
426,1529,2616,60.00014031,-60.00014031,0.002783775,0,0.009331411,118,FALSE,0.024661473
427,2617,1721,60.00014031,-60.00014031,9.14E-06,0,0.000112395,96,FALSE,0.000576933
428,185,2618,60.00014031,-60.00014031,0.012887335,0,0.010723196,261,FALSE,0.090197429
429,7888,8217,60.00014031,-60.00014031,0.020743324,0,0.000415713,1742,FALSE,0.005309323
430,8217,8499,60.00014031,-60.00014031,0.006275615,0,0.000505158,805.2,FALSE,0.003408379
431,8499,7751,60.00014031,-60.00014031,0.006622351,0,0.000137516,871,FALSE,0.001818299
432,187,8500,60.00014031,-60.00014031,1.3193E-05,0,3.78906E-05,128,FALSE,0.000106286
433,189,2490,60.00014031,-60.00014031,2.35948E-05,0,5.84316E-05,142,FALSE,0.000196869
434,2555,7753,60.00014031,-60.00014031,0.00018286,0,0.000305798,175,FALSE,0.00133095
435,2541,2555,60.00014031,-60.00014031,0.001179676,0,0.003459116,118,FALSE,0.008029461
436,2490,2541,60.00014031,-60.00014031,0.001237993,0,0.001629425,191,FALSE,0.007396713
437,1718,2592,60.00014031,-60.00014031,0.003556571,0,0.005398301,191,FALSE,0.028119389
438,2592,2590,60.00014031,-60.00014031,0.000102257,0,0.000128868,205,FALSE,0.000732535
439,2590,2588,60.00014031,-60.00014031,0.000857956,0,0.000571137,317,FALSE,0.006708441
440,2588,2491,60.00014031,-60.00014031,0.00030173,0,0.000444302,191,FALSE,0.002247504
441,1874,2619,60.00014031,-60.00014031,0.007709329,0,0.016782745,159,FALSE,0.071036585
442,1043,8043,60.00014031,-60.00014031,0.008057702,0,0.012228187,191,FALSE,0.063700361
443,205,2593,60.00014031,-60.00014031,0.002488215,0,0.001901484,261,FALSE,0.014729396
444,2593,2495,60.00014031,-60.00014031,0.007238384,0,0.009266919,219,FALSE,0.062171001
445,2495,8500,60.00014031,-60.00014031,2.47097E-05,0,8.2831E-05,118,FALSE,0.000218907
446,198,2325,60.00014031,-60.00014031,6.95649E-05,0,0.000203983,118,FALSE,0.000473494
447,2332,2620,60.00014031,-60.00014031,0.000446448,0,0.001309104,118,FALSE,0.003038749
448,2621,192,60.00014031,-60.00014031,1.1413E-05,0,0.000583689,35,FALSE,0.000828585
449,2622,2405,60.00014031,-60.00014031,0.032599742,0,0.002730254,366,FALSE,0.019145931
450,7642,2623,60.00014031,-60.00014031,0.001171777,0,4.93507E-05,1689.6,FALSE,0.000586506
451,7888,2624,60.00014031,-60.00014031,0.003920803,0,0.000317451,366,FALSE,0.002153598
452,1508,8179,60.00014031,-60.00014031,2.4176781,0,0.002730061,1725,FALSE,0.034552577
452,1508,8179,60.00014031,-60.00014031,2.4176781,0,0.002730061,1725,FALSE,0.034552577
453,8067,2318,60.00014031,-60.00014031,0.006792674,0,0.165394376,64,FALSE,0.42888641
454,7771,8179,60.00014031,-60.00014031,2.30083517,0,0.002606734,1725,FALSE,0.032947317
455,1508,7771,60.00014031,-60.00014031,0.113182369,0,0.000128804,1725,FALSE,0.001564948
455,1508,7771,60.00014031,-60.00014031,0.113182369,0,0.000128804,1725,FALSE,0.001564948
456,1508,7771,60.00014031,-60.00014031,0.116914798,0,0.000129718,1725,FALSE,0.001537532
456,1508,7771,60.00014031,-60.00014031,0.116914798,0,0.000129718,1725,FALSE,0.001537532
457,1508,8179,60.00014031,-60.00014031,2.96468472,0,0.003289334,1686.35569,FALSE,0.041931058
457,1508,8179,60.00014031,-60.00014031,2.96468472,0,0.003289334,1686.35569,FALSE,0.041931058
458,2658,7770,60.00014031,-60.00014031,0.000859217,0,4.56279E-05,435,FALSE,0.000391317
459,7805,444,60.00014031,-60.00014031,0.021410096,0,0.001723296,366,FALSE,0.01162767
460,7942,8063,60.00014031,-60.00014031,0.000449643,0,0.001431757,118,FALSE,0.003599045
461,8063,2625,60.00014031,-60.00014031,0.000940374,0,0.003063436,141.6,FALSE,0.007874845
462,2625,7672,60.00014031,-60.00014031,0.00134378,0,0.00437759,118,FALSE,0.011253014
463,8257,8607,60.00014031,-60.00014031,0.000479803,0,3.76643E-05,366,FALSE,0.000247983
463,8257,8607,60.00014031,-60.00014031,0.000479803,0,3.76643E-05,366,FALSE,0.000247983
464,7941,7671,60.00014031,-60.00014031,0.000266505,0,7.85E-06,731,FALSE,7.65415E-05
464,7941,7671,60.00014031,-60.00014031,0.000266505,0,7.85E-06,731,FALSE,7.65415E-05
465,7941,7671,60.00014031,-60.00014031,0.000247909,0,6.99E-06,731,FALSE,6.54211E-05
465,7941,7671,60.00014031,-60.00014031,0.000247909,0,6.99E-06,731,FALSE,6.54211E-05
466,8258,2625,60.00014031,-60.00014031,0.001309731,0,0.004170431,129.8,FALSE,0.010483346
467,8257,8607,60.00014031,-60.00014031,0.000474928,0,3.8453E-05,366,FALSE,0.000260866
467,8257,8607,60.00014031,-60.00014031,0.000474928,0,3.8453E-05,366,FALSE,0.000260866
468,1508,2626,60.00014031,-60.00014031,0.254170475,0,0.000283937,1725,FALSE,0.003387653
469,2626,7975,60.00014031,-60.00014031,0.9240351,0,0.000928654,1893,FALSE,0.013337934
470,8782,2659,60.00014031,-60.00014031,0.002496669,0,5.22656E-05,871,FALSE,0.000696436
471,2659,2627,60.00014031,-60.00014031,0.003640339,0,0.000285752,1464,FALSE,0.001881436
472,2627,7974,60.00014031,-60.00014031,8.13142E-05,0,2.86E-06,698.5,FALSE,2.18793E-05
472,2627,7974,60.00014031,-60.00014031,8.13142E-05,0,2.86E-06,1143,FALSE,2.18793E-05
473,2627,7974,60.00014031,-60.00014031,4.47642E-05,0,3.21E-06,421.3,FALSE,2.43376E-05
473,2627,7974,60.00014031,-60.00014031,4.47642E-05,0,3.21E-06,689.4,FALSE,2.43376E-05
474,2628,2627,60.00014031,-60.00014031,0.00230534,0,0.000183417,1098,FALSE,0.001223197
475,8018,2629,60.00014031,-60.00014031,0.014336088,0,0.000271276,871,FALSE,0.00327626
476,2629,7974,60.00014031,-60.00014031,0.00033436,0,7.22E-06,834,FALSE,8.63877E-05
476,2629,7974,60.00014031,-60.00014031,0.00033436,0,7.22E-06,1084.2,FALSE,8.63877E-05
477,2629,7974,60.00014031,-60.00014031,0.00048588,0,1.61817E-05,635,FALSE,0.000117059
477,2629,7974,60.00014031,-60.00014031,0.00048588,0,1.61817E-05,825.5,FALSE,0.000117059
478,2628,7954,60.00014031,-60.00014031,0.00596057,0,0.000365657,542.1,FALSE,0.00313271
479,2628,8782,60.00014031,-60.00014031,0.007284768,0,0.000540809,383,FALSE,0.004236767
480,8833,2630,60.00014031,-60.00014031,0.009303515,0,0.000570707,500.4,FALSE,0.004889539
481,2631,8833,60.00014031,-60.00014031,0.00892346,0,0.00057003,500.4,FALSE,0.005078494
482,8833,2632,60.00014031,-60.00014031,0.009281723,0,0.000569371,500.4,FALSE,0.004878087
483,8833,2627,60.00014031,-60.00014031,0.021865067,0,0.000438185,1045.2,FALSE,0.005596369
484,8018,8833,60.00014031,-60.00014031,0.014848039,0,0.00034216,834,FALSE,0.004362176
485,8833,8831,60.00014031,-60.00014031,0.004109043,0,0.000233339,1740,FALSE,0.002134837
