bus,generator,site,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh,technology
229,cats_220,no_capacity_factor,1427.41303,44.9151794,0.082991653,3.5,3.5,0,167.83086999999998,natural gas fired combustion turbine
229,cats_221,no_capacity_factor,1427.41303,44.9151794,0.082991653,3.5,3.5,0,167.83086999999998,natural gas fired combustion turbine
1675,cats_222,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
1675,cats_223,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
253,cats_224,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
253,cats_225,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
8239,cats_226,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
8239,cats_227,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
8239,cats_228,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
8239,cats_229,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
1920,cats_230,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
1920,cats_231,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
1920,cats_232,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
1920,cats_233,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.4,3.4,0,127.6073893556701,natural gas fired combustion turbine
539,cats_234,no_capacity_factor,136.821325,16.8488019,0.162064325,21.4,21.4,0,118.80657999999998,natural gas fired combustion turbine
539,cats_235,no_capacity_factor,136.821325,16.8488019,0.162064325,21.4,21.4,0,118.80657999999998,natural gas fired combustion turbine
1675,cats_236,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
1675,cats_237,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
1675,cats_238,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
1675,cats_239,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.1,3.1,0,127.6073893556701,natural gas fired combustion turbine
1924,cats_240,no_capacity_factor,141.739131,16.0912893,0.196394076,24.4,24.4,0,120.834865,natural gas fired combustion turbine
1924,cats_241,no_capacity_factor,141.739131,16.0912893,0.196394076,24.4,24.4,0,120.834865,natural gas fired combustion turbine
1599,cats_242,no_capacity_factor,1110.30224,9.34812416,0.014862244000000002,62.6,62.6,0,155.50538499999996,natural gas fired combined cycle
1599,cats_243,no_capacity_factor,1110.30224,9.34812416,0.014862244000000002,62.6,62.6,0,155.50538499999996,natural gas fired combined cycle
1599,cats_244,no_capacity_factor,351.664768,16.3717118,0.077544248,30.4,30.4,0,155.50538499999996,natural gas fired combined cycle
1557,cats_245,no_capacity_factor,241.314681,11.6879263,0.134825912,9.2,9.2,0,127.6073893556701,natural gas fired combustion turbine
1557,cats_246,no_capacity_factor,241.314681,11.6879263,0.134825912,10,10,0,127.6073893556701,natural gas fired combustion turbine
1685,cats_247,no_capacity_factor,1427.41303,44.9151794,0.082991653,78,78,0,123.66755499999998,natural gas fired combustion turbine
1685,cats_248,no_capacity_factor,1427.41303,44.9151794,0.082991653,78,78,0,123.66755499999998,natural gas fired combustion turbine
1685,cats_249,no_capacity_factor,1427.41303,44.9151794,0.082991653,78,78,0,123.66755499999998,natural gas fired combustion turbine
1753,cats_250,no_capacity_factor,281.665712,14.6476945,0.052403255,49.9,49.9,0,102.920815,natural gas fired combustion turbine
446,cats_251,no_capacity_factor,74.6992503,6.603145,0.018728377,1.5,1.5,0,118.63385499999998,natural gas internal combustion engine
446,cats_252,no_capacity_factor,22.7651352,7.3428025,0.052644909,1,1,0,118.63385499999998,natural gas internal combustion engine
1668,cats_253,no_capacity_factor,238.944546,12.0279444,0.198443557,27.7,27.7,0,96.25856499999999,natural gas fired combustion turbine
1675,cats_254,no_capacity_factor,315.964182,13.502241700000003,0.051140815,5,5,0,165.55089999999998,natural gas fired combustion turbine
1937,cats_255,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3,3,0,235.69205499999998,natural gas fired combustion turbine
1937,cats_256,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3,3,0,235.69205499999998,natural gas fired combustion turbine
1519,cats_257,no_capacity_factor,572.947107,8.86336251,0.095998499,41.2,41.2,0,88.448605,natural gas fired combined cycle
1519,cats_258,no_capacity_factor,586.464464,16.3163742,0.046413372,10.2,10.2,0,88.448605,natural gas fired combined cycle
361,cats_259,no_capacity_factor,1427.41303,44.9151794,0.082991653,46,46,0,99.39229,natural gas fired combustion turbine
2185,cats_260,no_capacity_factor,1427.41303,44.9151794,0.082991653,3.5,3.5,0,161.72134,natural gas fired combustion turbine
2185,cats_261,no_capacity_factor,1427.41303,44.9151794,0.082991653,3.5,3.5,0,161.72134,natural gas fired combustion turbine
1592,cats_262,no_capacity_factor,460.953869,7.95071277,0.12511162000000003,40,40,0,89.67541309999999,natural gas fired combined cycle
1592,cats_263,no_capacity_factor,460.953869,7.95071277,0.12511162000000003,40,40,0,89.67541309999999,natural gas fired combined cycle
2117,cats_264,no_capacity_factor,572.658144,13.314779700000003,0.007556471,247.4,247.4,0,91.37999499999998,natural gas fired combined cycle
1389,cats_265,no_capacity_factor,800.556711,13.918461,0.027579692000000003,212,212,0,76.42200999999999,natural gas fired combined cycle
1389,cats_266,no_capacity_factor,800.556711,13.918461,0.027579692000000003,212,212,0,76.42200999999999,natural gas fired combined cycle
1389,cats_267,no_capacity_factor,800.556711,13.918461,0.027579692000000003,212,212,0,76.42200999999999,natural gas fired combined cycle
282,cats_268,no_capacity_factor,749.289673,13.8353416,0.000678007,289,289,0,73.75711,natural gas fired combined cycle
282,cats_269,no_capacity_factor,749.289673,13.8353416,0.000678007,289,289,0,73.75711,natural gas fired combined cycle
282,cats_270,no_capacity_factor,749.289673,13.8353416,0.000678007,289,289,0,73.75711,natural gas fired combined cycle
282,cats_271,no_capacity_factor,749.289673,13.8353416,0.000678007,289,289,0,73.75711,natural gas fired combined cycle
1937,cats_272,no_capacity_factor,1006.75797,13.5099476,0.019216809,264,264,0,89.67541309999999,natural gas fired combined cycle
1937,cats_273,no_capacity_factor,2388.58059,9.86331009,0.008673215,210.6,210.6,0,89.67541309999999,natural gas fired combined cycle
1937,cats_274,no_capacity_factor,2388.58059,9.86331009,0.008673215,210.6,210.6,0,89.67541309999999,natural gas fired combined cycle
631,cats_275,no_capacity_factor,315.964182,13.502241700000003,0.051140815,3.2,3.2,0,226.66100499999996,natural gas fired combustion turbine
1589,cats_276,no_capacity_factor,2323.40845,12.4652175,0.028192924,198.9,198.9,0,74.33944,natural gas fired combined cycle
1589,cats_277,no_capacity_factor,2323.40845,12.4652175,0.028192924,198.9,198.9,0,74.33944,natural gas fired combined cycle
1589,cats_278,no_capacity_factor,1034.53204,13.518512,0.018524284,280.5,280.5,0,74.33944,natural gas fired combined cycle
8185,cats_279,no_capacity_factor,1377.47488,10.3999001,0.030319165,182,182,0,74.50722999999999,natural gas fired combined cycle
8185,cats_280,no_capacity_factor,1377.47488,10.3999001,0.030319165,182,182,0,74.50722999999999,natural gas fired combined cycle
8185,cats_281,no_capacity_factor,859.213833,13.4674672,0.023566128,227,227,0,74.50722999999999,natural gas fired combined cycle
2121,cats_282,no_capacity_factor,878.874372,13.4742144,0.022715841,212,212,0,74.46775,natural gas fired combined cycle
2121,cats_283,no_capacity_factor,878.874372,13.4742144,0.022715841,212,212,0,74.46775,natural gas fired combined cycle
2121,cats_284,no_capacity_factor,878.874372,13.4742144,0.022715841,213.5,213.5,0,74.46775,natural gas fired combined cycle
2121,cats_285,no_capacity_factor,878.874372,13.4742144,0.022715841,306,306,0,74.46775,natural gas fired combined cycle
8003,cats_286,no_capacity_factor,878.874372,13.4742144,0.022715841,198.9,198.9,0,89.67541309999999,natural gas fired combined cycle
8003,cats_287,no_capacity_factor,878.874372,13.4742144,0.022715841,198.9,198.9,0,89.67541309999999,natural gas fired combined cycle
8003,cats_288,no_capacity_factor,878.874372,13.4742144,0.022715841,290.7,290.7,0,89.67541309999999,natural gas fired combined cycle
1820,cats_289,no_capacity_factor,2297.80403,12.4436279,0.027652759,200,200,0,75.57319,natural gas fired combined cycle
1820,cats_290,no_capacity_factor,2297.80403,12.4436279,0.027652759,200,200,0,75.57319,natural gas fired combined cycle
1820,cats_291,no_capacity_factor,894.71564,13.4801274,0.022407122,235,235,0,75.57319,natural gas fired combined cycle
1671,cats_292,no_capacity_factor,2499.46439,12.5488628,0.027655331000000002,199,199,0,72.409855,natural gas fired combined cycle
1671,cats_293,no_capacity_factor,2499.46439,12.5488628,0.027655331000000002,199,199,0,72.409855,natural gas fired combined cycle
1671,cats_294,no_capacity_factor,856.628186,13.4670144,0.023718732000000003,225,225,0,72.409855,natural gas fired combined cycle
8704,cats_295,no_capacity_factor,300.146233,14.2909326,0.063204578,60.5,60.5,0,113.78274999999998,natural gas fired combustion turbine
8461,cats_296,no_capacity_factor,300.276944,14.2855789,0.063222106,60.5,60.5,0,115.35701499999999,natural gas fired combustion turbine
1050,cats_297,no_capacity_factor,300.533608,14.2689682,0.063590107,60.5,60.5,0,114.83883999999999,natural gas fired combustion turbine
2246,cats_298,no_capacity_factor,1427.41303,44.9151794,0.082991653,48.7,48.7,0,114.50325999999998,natural gas fired combustion turbine
8752,cats_299,no_capacity_factor,297.176706,14.486268800000001,0.060386711,58.9,58.9,0,114.53286999999999,natural gas fired combustion turbine
1834,cats_300,no_capacity_factor,1941.15289,9.89195883,0.016403498,173,173,0,74.87241999999999,natural gas fired combined cycle
1834,cats_301,no_capacity_factor,1941.15289,9.89195883,0.016403498,173,173,0,74.87241999999999,natural gas fired combined cycle
1834,cats_302,no_capacity_factor,1941.15289,9.89195883,0.016403498,173,173,0,74.87241999999999,natural gas fired combined cycle
1834,cats_303,no_capacity_factor,935.708322,16.8398727,0.004753976,333,333,0,74.87241999999999,natural gas fired combined cycle
8838,cats_304,no_capacity_factor,283.415806,14.512150300000002,0.05553775,54,54,0,127.6073893556701,natural gas fired combustion turbine
1881,cats_305,no_capacity_factor,312.991306,12.416343200000002,0.089544429,37.2,37.2,0,172.68690999999998,natural gas fired combustion turbine
1858,cats_306,no_capacity_factor,282.759749,14.5490693,0.054250157,49.9,49.9,0,111.50277999999999,natural gas fired combustion turbine
1858,cats_307,no_capacity_factor,282.759749,14.5490693,0.054250157,49.9,49.9,0,111.50277999999999,natural gas fired combustion turbine
1858,cats_308,no_capacity_factor,282.759749,14.5490693,0.054250157,49.9,49.9,0,111.50277999999999,natural gas fired combustion turbine
1882,cats_309,no_capacity_factor,282.853676,14.5487374,0.054457261,49.9,49.9,0,109.04514999999999,natural gas fired combustion turbine
1882,cats_310,no_capacity_factor,282.853676,14.5487374,0.054457261,49.9,49.9,0,109.04514999999999,natural gas fired combustion turbine
1784,cats_311,no_capacity_factor,289.246081,13.837247100000003,0.06908418,47,47,0,113.73339999999999,natural gas fired combustion turbine
8032,cats_312,no_capacity_factor,288.671124,13.9470129,0.062670627,47,47,0,114.57235,natural gas fired combustion turbine
1785,cats_313,no_capacity_factor,288.666409,14.024371000000002,0.056235806000000006,47,47,0,113.25470499999999,natural gas fired combustion turbine
220,cats_314,no_capacity_factor,2334.13617,9.86947683,0.009868153,168,168,0,71.66960499999999,natural gas fired combined cycle
220,cats_315,no_capacity_factor,2334.13617,9.86947683,0.009868153,168,168,0,71.66960499999999,natural gas fired combined cycle
220,cats_316,no_capacity_factor,2334.13617,9.86947683,0.009868153,168,168,0,71.66960499999999,natural gas fired combined cycle
220,cats_317,no_capacity_factor,700.179033,13.624688600000002,0.02869467,185,185,0,71.66960499999999,natural gas fired combined cycle
220,cats_318,no_capacity_factor,1051.6882,15.5762676,0.022893466,90,90,0,71.66960499999999,natural gas fired combined cycle
1975,cats_319,no_capacity_factor,301.625885,13.6908428,0.062218840000000004,46.1,46.1,0,115.82583999999999,natural gas fired combustion turbine
1975,cats_320,no_capacity_factor,301.625885,13.6908428,0.062218840000000004,46.1,46.1,0,115.82583999999999,natural gas fired combustion turbine
2300,cats_321,no_capacity_factor,874.243191,13.471932000000002,0.023001417000000003,126.1,126.1,0,88.68548499999999,natural gas fired combined cycle
2300,cats_322,no_capacity_factor,314.917371,13.5754577,0.030947744000000003,45,45,0,88.68548499999999,natural gas fired combined cycle
2300,cats_323,no_capacity_factor,314.917371,13.5754577,0.030947744000000003,45,45,0,88.68548499999999,natural gas fired combined cycle
2300,cats_324,no_capacity_factor,314.917371,13.5754577,0.030947744000000003,45,45,0,88.68548499999999,natural gas fired combined cycle
2300,cats_325,no_capacity_factor,314.917371,13.5754577,0.030947744000000003,45,45,0,88.68548499999999,natural gas fired combined cycle
7707,cats_326,no_capacity_factor,281.807954,14.6257853,0.052471072,49,49,0,112.21342,natural gas fired combustion turbine
7707,cats_327,no_capacity_factor,281.807954,14.6257853,0.052471072,49,49,0,112.21342,natural gas fired combustion turbine
1821,cats_328,no_capacity_factor,314.719718,13.5866207,0.031200435,45,45,0,117.63204999999999,natural gas fired combustion turbine
1821,cats_329,no_capacity_factor,314.719718,13.5866207,0.031200435,45,45,0,117.63204999999999,natural gas fired combustion turbine
1821,cats_330,no_capacity_factor,314.719718,13.5866207,0.031200435,45,45,0,117.63204999999999,natural gas fired combustion turbine
1660,cats_331,no_capacity_factor,1427.41303,44.9151794,0.082991653,47.3,47.3,0,109.01554,natural gas fired combustion turbine
1753,cats_332,no_capacity_factor,1427.41303,44.9151794,0.082991653,47.3,47.3,0,114.53780499999999,natural gas fired combustion turbine
1494,cats_333,no_capacity_factor,1427.41303,44.9151794,0.082991653,47,47,0,115.83077499999997,natural gas fired combustion turbine
1326,cats_334,no_capacity_factor,284.095812,14.5098437,0.056610378,49.9,49.9,0,127.6073893556701,natural gas fired combustion turbine
1330,cats_335,no_capacity_factor,284.310681,14.2690889,0.051498059000000006,47,47,0,113.93573499999998,natural gas fired combustion turbine
8461,cats_336,no_capacity_factor,282.862974,14.533930900000001,0.054704926,56.7,56.7,0,115.2139,natural gas fired combustion turbine
1797,cats_337,no_capacity_factor,2334.13617,9.86947683,0.009868153,167.3,167.3,0,85.65046,natural gas fired combined cycle
1797,cats_338,no_capacity_factor,510.34978,14.9796099,0.022901976000000004,84.4,84.4,0,85.65046,natural gas fired combined cycle
1797,cats_339,no_capacity_factor,510.34978,14.9796099,0.022901976000000004,84.4,84.4,0,85.65046,natural gas fired combined cycle
7698,cats_340,no_capacity_factor,318.861829,13.5372642,0.025931614,11.2,11.2,0,154.31390499999998,natural gas fired combustion turbine
7698,cats_341,no_capacity_factor,318.861829,13.5372642,0.025931614,11.2,11.2,0,154.31390499999998,natural gas fired combustion turbine
